Recorded Time,MatchId,ComboId,Game Time,Sport,Team1,Team2,Bookmaker1,Bookmaker2,Odds1,Odds2,Draw Odds,Draw Odds Bookie,Total Implied Probability,Last Update1,Last Update2,Bet1,Bet2,Bet3
2023-11-21 09:23:46.727810,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersLowVig.agBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,LowVig.ag,BetOnline.ag,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:25:19Z,2023-11-21T14:26:18Z,2,5.0,
2023-11-21 09:23:46.727810,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersLowVig.agBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,LowVig.ag,BetUS,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:25:19Z,2023-11-21T14:26:31Z,2,5.0,
2023-11-21 09:23:46.727810,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,BetOnline.ag,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:22:59Z,2023-11-21T14:26:18Z,2,5.0,
2023-11-21 09:23:46.727810,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,BetUS,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:22:59Z,2023-11-21T14:26:31Z,2,5.0,
2023-11-21 09:23:46.727810,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)BetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),BetOnline.ag,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:18Z,7,17.0,
2023-11-21 09:23:46.727810,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)BetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),BetUS,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:31Z,7,17.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,LowVig.ag,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:45Z,11,28.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,BetOnline.ag,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:18Z,11,28.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,BetUS,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:31Z,11,28.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetRiversLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetRivers,LowVig.ag,3.65,1.44,0,,0.9684170471841704,2023-11-21T14:26:00Z,2023-11-21T14:26:45Z,15,38.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetRiversBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetRivers,BetOnline.ag,3.65,1.44,0,,0.9684170471841704,2023-11-21T14:26:00Z,2023-11-21T14:26:18Z,15,38.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetRiversBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetRivers,BetUS,3.65,1.44,0,,0.9684170471841704,2023-11-21T14:26:00Z,2023-11-21T14:26:31Z,15,38.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,LowVig.ag,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:22:59Z,2023-11-21T14:26:45Z,2,5.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,BetOnline.ag,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:22:59Z,2023-11-21T14:26:18Z,2,5.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,BetUS,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:22:59Z,2023-11-21T14:26:31Z,2,5.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)LowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),LowVig.ag,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:45Z,7,17.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)BetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),BetOnline.ag,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:18Z,7,17.0,
2023-11-21 09:23:58.629499,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)BetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),BetUS,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:31Z,7,17.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,LowVig.ag,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:45Z,11,28.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,BetOnline.ag,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:18Z,11,28.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,BetUS,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:31Z,11,28.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetRiversLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetRivers,LowVig.ag,3.65,1.44,0,,0.9684170471841704,2023-11-21T14:26:00Z,2023-11-21T14:26:45Z,15,38.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetRiversBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetRivers,BetOnline.ag,3.65,1.44,0,,0.9684170471841704,2023-11-21T14:26:00Z,2023-11-21T14:26:18Z,15,38.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetRiversBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetRivers,BetUS,3.65,1.44,0,,0.9684170471841704,2023-11-21T14:26:00Z,2023-11-21T14:26:31Z,15,38.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,LowVig.ag,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:22:59Z,2023-11-21T14:26:45Z,2,5.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,BetOnline.ag,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:22:59Z,2023-11-21T14:26:18Z,2,5.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,BetUS,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:22:59Z,2023-11-21T14:26:31Z,2,5.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)LowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),LowVig.ag,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:45Z,7,17.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)BetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),BetOnline.ag,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:18Z,7,17.0,
2023-11-21 09:24:10.168636,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)BetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),BetUS,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:31Z,7,17.0,
2023-11-21 09:24:21.727245,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,LowVig.ag,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:45Z,11,28.0,
2023-11-21 09:24:21.727245,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,BetOnline.ag,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:18Z,11,28.0,
2023-11-21 09:24:21.727245,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,BetUS,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:31Z,11,28.0,
2023-11-21 09:24:21.727245,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,LowVig.ag,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:27:12Z,2023-11-21T14:26:45Z,2,5.0,
2023-11-21 09:24:21.727245,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,BetOnline.ag,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:27:12Z,2023-11-21T14:26:18Z,2,5.0,
2023-11-21 09:24:21.727245,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,BetUS,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:27:12Z,2023-11-21T14:26:31Z,2,5.0,
2023-11-21 09:24:21.727245,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)LowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),LowVig.ag,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:45Z,7,17.0,
2023-11-21 09:24:21.727245,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)BetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),BetOnline.ag,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:18Z,7,17.0,
2023-11-21 09:24:21.727245,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)BetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),BetUS,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:31Z,7,17.0,
2023-11-21 09:24:33.267615,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,LowVig.ag,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:45Z,11,28.0,
2023-11-21 09:24:33.267615,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,BetUS,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:31Z,11,28.0,
2023-11-21 09:24:33.267615,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,LowVig.ag,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:27:12Z,2023-11-21T14:26:45Z,2,5.0,
2023-11-21 09:24:33.267615,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,BetUS,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:27:12Z,2023-11-21T14:26:31Z,2,5.0,
2023-11-21 09:24:33.267615,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)LowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),LowVig.ag,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:45Z,7,17.0,
2023-11-21 09:24:33.267615,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersPointsBet (US)BetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,PointsBet (US),BetUS,3.5,1.44,0,,0.9801587301587301,2023-11-21T14:26:32Z,2023-11-21T14:26:31Z,7,17.0,
2023-11-21 09:24:33.267615,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,BetOnline.ag,3.67,1.41,0,,0.981699422188726,2023-11-21T14:25:12Z,2023-11-21T14:27:15Z,5,13.0,
2023-11-21 09:24:33.267615,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMBetOnline.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,BetOnline.ag,3.6,1.41,0,,0.9869976359338062,2023-11-21T14:27:12Z,2023-11-21T14:27:15Z,7.0,18,
2023-11-21 09:24:33.267615,2023-11-21 17:30:00-08:00Milwaukee PanthersSiena Saints,2023-11-21 17:30:00-08:00Milwaukee PanthersSiena SaintsBetRiversTwinSpires,2023-11-21 17:30:00-08:00,basketball_ncaab,Milwaukee Panthers,Siena Saints,BetRivers,TwinSpires,1.2,6.4,0,,0.9895833333333334,2023-11-21T14:27:05Z,2023-11-21T14:27:25Z,16.0,3,
2023-11-21 09:24:33.267615,2023-11-21 17:30:00-08:00Milwaukee PanthersSiena Saints,2023-11-21 17:30:00-08:00Milwaukee PanthersSiena SaintsUnibetTwinSpires,2023-11-21 17:30:00-08:00,basketball_ncaab,Milwaukee Panthers,Siena Saints,Unibet,TwinSpires,1.2,6.4,0,,0.9895833333333334,2023-11-21T14:26:27Z,2023-11-21T14:27:25Z,16.0,3,
2023-11-21 09:24:44.808564,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,LowVig.ag,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:45Z,11,28.0,
2023-11-21 09:24:44.808564,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersWynnBETBetUS,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,WynnBET,BetUS,3.67,1.44,0,,0.966924008477142,2023-11-21T14:25:12Z,2023-11-21T14:26:31Z,11,28.0,
2023-11-21 09:24:44.807567,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine Anteaters,2023-11-21 17:45:00-08:00Pepperdine WavesUC Irvine AnteatersBetMGMLowVig.ag,2023-11-21 17:45:00-08:00,basketball_ncaab,Pepperdine Waves,UC Irvine Anteaters,BetMGM,LowVig.ag,3.6,1.44,0,,0.9722222222222222,2023-11-21T14:27:12Z,2023-11-21T14:26:45Z,2,5.0,
