Recorded Time,MatchId,ComboId,Game Time,Sport,Team1,Team2,Bookmaker1,Bookmaker2,Odds1,Odds2,Draw Odds,Draw Odds Bookie,Total Implied Probability,Last Update1,Last Update2,Bet1,Bet2,Bet3
2023-11-14 09:00:03.676804,2023-11-18 11:10:00-08:00Jeka SaragihLucas Alexander,2023-11-18 11:10:00-08:00Jeka SaragihLucas AlexanderBetOnline.agFanDuel,2023-11-18 11:10:00-08:00,mma_mixed_martial_arts,Jeka Saragih,Lucas Alexander,BetOnline.ag,FanDuel,4.95,1.27,0,,0.9894217768233515,2023-11-14T14:00:20Z,2023-11-14T14:00:29Z,1.0,4,
2023-11-14 09:00:03.677804,2023-11-18 11:10:00-08:00Jeka SaragihLucas Alexander,2023-11-18 11:10:00-08:00Jeka SaragihLucas AlexanderLowVig.agFanDuel,2023-11-18 11:10:00-08:00,mma_mixed_martial_arts,Jeka Saragih,Lucas Alexander,LowVig.ag,FanDuel,4.95,1.27,0,,0.9894217768233515,2023-11-14T14:00:13Z,2023-11-14T14:00:29Z,1.0,4,
2023-11-14 09:00:15.093959,2023-11-18 11:10:00-08:00Jeka SaragihLucas Alexander,2023-11-18 11:10:00-08:00Jeka SaragihLucas AlexanderBetOnline.agFanDuel,2023-11-18 11:10:00-08:00,mma_mixed_martial_arts,Jeka Saragih,Lucas Alexander,BetOnline.ag,FanDuel,4.95,1.27,0,,0.9894217768233515,2023-11-14T14:00:20Z,2023-11-14T14:00:29Z,1.0,4,
2023-11-14 09:00:15.093959,2023-11-18 11:10:00-08:00Jeka SaragihLucas Alexander,2023-11-18 11:10:00-08:00Jeka SaragihLucas AlexanderLowVig.agFanDuel,2023-11-18 11:10:00-08:00,mma_mixed_martial_arts,Jeka Saragih,Lucas Alexander,LowVig.ag,FanDuel,4.95,1.27,0,,0.9894217768233515,2023-11-14T14:00:13Z,2023-11-14T14:00:29Z,1.0,4,
2023-11-14 09:00:26.535740,2023-11-18 11:10:00-08:00Jeka SaragihLucas Alexander,2023-11-18 11:10:00-08:00Jeka SaragihLucas AlexanderBetOnline.agFanDuel,2023-11-18 11:10:00-08:00,mma_mixed_martial_arts,Jeka Saragih,Lucas Alexander,BetOnline.ag,FanDuel,4.95,1.27,0,,0.9894217768233515,2023-11-14T14:02:24Z,2023-11-14T14:00:29Z,1.0,4,
2023-11-14 09:00:26.535740,2023-11-18 11:10:00-08:00Jeka SaragihLucas Alexander,2023-11-18 11:10:00-08:00Jeka SaragihLucas AlexanderLowVig.agFanDuel,2023-11-18 11:10:00-08:00,mma_mixed_martial_arts,Jeka Saragih,Lucas Alexander,LowVig.ag,FanDuel,4.95,1.27,0,,0.9894217768233515,2023-11-14T14:02:24Z,2023-11-14T14:00:29Z,1.0,4,
2023-11-14 09:00:38.770211,2023-11-18 11:10:00-08:00Jeka SaragihLucas Alexander,2023-11-18 11:10:00-08:00Jeka SaragihLucas AlexanderBetOnline.agFanDuel,2023-11-18 11:10:00-08:00,mma_mixed_martial_arts,Jeka Saragih,Lucas Alexander,BetOnline.ag,FanDuel,4.95,1.27,0,,0.9894217768233515,2023-11-14T14:02:24Z,2023-11-14T14:02:30Z,1.0,4,
2023-11-14 09:00:38.770211,2023-11-18 11:10:00-08:00Jeka SaragihLucas Alexander,2023-11-18 11:10:00-08:00Jeka SaragihLucas AlexanderLowVig.agFanDuel,2023-11-18 11:10:00-08:00,mma_mixed_martial_arts,Jeka Saragih,Lucas Alexander,LowVig.ag,FanDuel,4.95,1.27,0,,0.9894217768233515,2023-11-14T14:02:24Z,2023-11-14T14:02:30Z,1.0,4,
2023-11-14 09:00:50.362442,2023-11-18 11:10:00-08:00Jeka SaragihLucas Alexander,2023-11-18 11:10:00-08:00Jeka SaragihLucas AlexanderBetOnline.agFanDuel,2023-11-18 11:10:00-08:00,mma_mixed_martial_arts,Jeka Saragih,Lucas Alexander,BetOnline.ag,FanDuel,4.95,1.27,0,,0.9894217768233515,2023-11-14T14:02:24Z,2023-11-14T14:02:30Z,1.0,4,
2023-11-14 09:00:50.362442,2023-11-18 11:10:00-08:00Jeka SaragihLucas Alexander,2023-11-18 11:10:00-08:00Jeka SaragihLucas AlexanderLowVig.agFanDuel,2023-11-18 11:10:00-08:00,mma_mixed_martial_arts,Jeka Saragih,Lucas Alexander,LowVig.ag,FanDuel,4.95,1.27,0,,0.9894217768233515,2023-11-14T14:02:24Z,2023-11-14T14:02:30Z,1.0,4,
